model	perturbation	language	task	probing_location	dev_acc	test_acc
mBERT	mBERT-rand-char	Catalan	gender_adj	last	81.0	62.5
mBERT	mBERT-rand-char	Catalan	gender_noun	last	75.0	49.0
mBERT	mBERT-rand-char	Catalan	mood_verb	last	94.0	86.0
mBERT	mBERT-rand-char	Catalan	number_adj	last	99.0	99.0
mBERT	mBERT-rand-char	Catalan	number_noun	last	99.0	97.5
mBERT	mBERT-rand-char	Catalan	number_verb	last	94.0	97.0
mBERT	mBERT-rand-char	Catalan	tense_verb	last	66.0	61.5
mBERT	mBERT-rand-char	Catalan	verbform_verb	last	83.16831683168317	78.71287128712872
mBERT	mBERT-rand-char	Croatian	case_adj	last	63.5	21.78217821782178
mBERT	mBERT-rand-char	Croatian	case_noun	last	50.24630541871922	16.17647058823529
mBERT	mBERT-rand-char	Croatian	definite_adj	last	97.5	97.0
mBERT	mBERT-rand-char	Croatian	gender_adj	last	71.64179104477611	69.15422885572139
mBERT	mBERT-rand-char	Croatian	gender_noun	last	51.243781094527364	36.81592039800995
mBERT	mBERT-rand-char	Croatian	number_adj	last	81.0	59.0
mBERT	mBERT-rand-char	Croatian	number_noun	last	77.5	43.0
mBERT	mBERT-rand-char	Croatian	number_verb	last	82.5	50.0
mBERT	mBERT-rand-char	Croatian	tense_verb	last	77.0	73.5
mBERT	mBERT-rand-char	Croatian	verbform_verb	last	71.64179104477611	75.12437810945273
mBERT	mBERT-rand-char	Czech	animacy_adj	last	67.0	57.99999999999999
mBERT	mBERT-rand-char	Czech	animacy_noun	last	68.5	49.5
mBERT	mBERT-rand-char	Czech	animacy_propn	last	75.0	55.00000000000001
mBERT	mBERT-rand-char	Czech	animacy_verb	last	94.5	55.50000000000001
mBERT	mBERT-rand-char	Czech	aspect_adj	last	73.0	44.0
mBERT	mBERT-rand-char	Czech	aspect_verb	last	61.5	53.5
mBERT	mBERT-rand-char	Czech	case_adj	last	54.41176470588235	15.686274509803921
mBERT	mBERT-rand-char	Czech	case_propn	last	59.80392156862745	53.431372549019606
mBERT	mBERT-rand-char	Czech	degree_adj	last	56.49999999999999	60.5
mBERT	mBERT-rand-char	Czech	gender_adj	last	62.68656716417911	29.35323383084577
mBERT	mBERT-rand-char	Czech	gender_noun	last	62.68656716417911	57.2139303482587
mBERT	mBERT-rand-char	Czech	gender_propn	last	53.233830845771145	27.363184079601986
mBERT	mBERT-rand-char	Czech	gender_verb	last	89.55223880597015	13.93034825870646
mBERT	mBERT-rand-char	Czech	mood_verb	last	82.5	63.5
mBERT	mBERT-rand-char	Czech	nametype_propn	first	22.660098522167488	22.0
mBERT	mBERT-rand-char	Czech	number_adj	last	79.5	85.0
mBERT	mBERT-rand-char	Czech	number_noun	last	78.0	73.0
mBERT	mBERT-rand-char	Czech	number_propn	last	80.5	51.5
mBERT	mBERT-rand-char	Czech	number_verb	last	81.5	79.5
mBERT	mBERT-rand-char	Czech	person_verb	last	68.1592039800995	37.81094527363184
mBERT	mBERT-rand-char	Czech	polarity_adj	first	97.0	63.5
mBERT	mBERT-rand-char	Czech	polarity_verb	first	96.5	66.0
mBERT	mBERT-rand-char	Czech	voice_adj	last	93.5	63.5
mBERT	mBERT-rand-char	Danish	definite_noun	last	81.0	41.0
mBERT	mBERT-rand-char	Danish	gender_noun	last	75.5	72.5
mBERT	mBERT-rand-char	Danish	number_noun	last	83.5	51.5
mBERT	mBERT-rand-char	Danish	tense_verb	last	92.0	49.5
mBERT	mBERT-rand-char	Danish	verbform_verb	last	72.636815920398	35.32338308457711
mBERT	mBERT-rand-char	Dutch	gender_noun	last	64.5	48.5
mBERT	mBERT-rand-char	Dutch	gender_propn	last	55.50000000000001	56.00000000000001
mBERT	mBERT-rand-char	Dutch	number_noun	last	96.5	96.5
mBERT	mBERT-rand-char	Dutch	verbform_verb	last	76.11940298507463	80.09950248756219
mBERT	mBERT-rand-char	English	number_noun	last	93.5	97.5
mBERT	mBERT-rand-char	English	tense_verb	last	95.5	95.5
mBERT	mBERT-rand-char	English	verbform_verb	last	71.0	25.5
mBERT	mBERT-rand-char	Estonian	case_adj	last	56.49999999999999	14.000000000000002
mBERT	mBERT-rand-char	Estonian	case_noun	last	50.0	6.66666666666666
mBERT	mBERT-rand-char	Estonian	number_adj	last	73.5	49.5
mBERT	mBERT-rand-char	Estonian	number_noun	last	77.5	51.0
mBERT	mBERT-rand-char	Estonian	number_verb	last	97.0	26.5
mBERT	mBERT-rand-char	Estonian	person_verb	last	85.57213930348259	77.0
mBERT	mBERT-rand-char	Estonian	tense_adj	last	94.0	89.0
mBERT	mBERT-rand-char	Estonian	tense_verb	last	75.5	72.0
mBERT	mBERT-rand-char	Estonian	verbform_verb	last	70.5	63.366336633663366
mBERT	mBERT-rand-char	Estonian	voice_adj	last	79.5	41.5
mBERT	mBERT-rand-char	Estonian	voice_verb	last	76.5	63.0
mBERT	mBERT-rand-char	Finnish	case_adj	last	46.15384615384615	36.36363636363636
mBERT	mBERT-rand-char	Finnish	case_noun	last	40.57971014492754	35.32338308457711
mBERT	mBERT-rand-char	Finnish	case_propn	last	47.02970297029702	16.5
mBERT	mBERT-rand-char	Finnish	case_verb	last	30.0	7.14285714285714
mBERT	mBERT-rand-char	Finnish	degree_adj	last	52.0	41.7910447761194
mBERT	mBERT-rand-char	Finnish	derivation_adj	last	36.0	27.500000000000004
mBERT	mBERT-rand-char	Finnish	derivation_noun	last	38.11881188118812	21.5
mBERT	mBERT-rand-char	Finnish	infform_verb	last	59.5	44.776119402985074
mBERT	mBERT-rand-char	Finnish	mood_verb	last	56.21890547263681	49.75124378109453
mBERT	mBERT-rand-char	Finnish	number_adj	last	65.5	50.5
mBERT	mBERT-rand-char	Finnish	number_noun	last	61.0	60.0
mBERT	mBERT-rand-char	Finnish	number_verb	last	73.5	78.0
mBERT	mBERT-rand-char	Finnish	partform_verb	last	58.2089552238806	48.75621890547263
mBERT	mBERT-rand-char	Finnish	tense_verb	last	74.5	67.5
mBERT	mBERT-rand-char	Finnish	verbform_verb	last	55.72139303482587	54.72636815920397
mBERT	mBERT-rand-char	Finnish	voice_verb	last	72.0	49.0
mBERT	mBERT-rand-char	French	gender_adj	last	71.5	50.0
mBERT	mBERT-rand-char	French	gender_noun	last	67.0	70.0
mBERT	mBERT-rand-char	French	gender_verb	last	89.0	67.0
mBERT	mBERT-rand-char	French	number_adj	last	99.0	48.5
mBERT	mBERT-rand-char	French	number_noun	last	93.0	96.0
mBERT	mBERT-rand-char	French	number_verb	last	90.5	88.5
mBERT	mBERT-rand-char	French	tense_verb	last	58.5	28.21782178217821
mBERT	mBERT-rand-char	French	verbform_verb	last	77.61194029850746	76.61691542288557
mBERT	mBERT-rand-char	German	case_adj	last	49.0	26.0
mBERT	mBERT-rand-char	German	case_noun	last	55.50000000000001	24.5
mBERT	mBERT-rand-char	German	case_propn	last	47.0	48.5
mBERT	mBERT-rand-char	German	gender_adj	last	57.99999999999999	56.71641791044776
mBERT	mBERT-rand-char	German	gender_noun	last	55.223880597014926	34.328358208955216
mBERT	mBERT-rand-char	German	gender_propn	last	50.5	33.33333333333333
mBERT	mBERT-rand-char	German	number_adj	last	64.5	58.5
mBERT	mBERT-rand-char	German	number_noun	last	79.0	77.0
mBERT	mBERT-rand-char	German	number_verb	last	97.5	53.5
mBERT	mBERT-rand-char	German	tense_verb	last	80.5	62.0
mBERT	mBERT-rand-char	German	verbform_verb	last	75.0	65.67164179104478
mBERT	mBERT-rand-char	Greek	aspect_verb	last	80.0	72.5
mBERT	mBERT-rand-char	Greek	case_noun	last	60.19900497512438	66.66666666666666
mBERT	mBERT-rand-char	Greek	gender_noun	last	59.70149253731343	34.328358208955216
mBERT	mBERT-rand-char	Greek	number_noun	last	77.5	48.5
mBERT	mBERT-rand-char	Greek	voice_verb	last	60.0	55.50000000000001
mBERT	mBERT-rand-char	Hebrew	gender_noun	last	94.5	94.0
mBERT	mBERT-rand-char	Hebrew	gender_verb	last	84.5	75.0
mBERT	mBERT-rand-char	Hebrew	hebbinyan_verb	first	38.80597014925373	32.51231527093596
mBERT	mBERT-rand-char	Hebrew	number_noun	last	82.0	49.5
mBERT	mBERT-rand-char	Hebrew	number_verb	first	56.49999999999999	57.49999999999999
mBERT	mBERT-rand-char	Hindi	case_adj	last	61.5	54.50000000000001
mBERT	mBERT-rand-char	Hindi	case_noun	last	60.5	49.5
mBERT	mBERT-rand-char	Hindi	case_propn	last	56.49999999999999	52.0
mBERT	mBERT-rand-char	Hindi	gender_noun	last	67.5	68.5
mBERT	mBERT-rand-char	Hindi	gender_propn	last	65.0	66.5
mBERT	mBERT-rand-char	Hindi	number_noun	last	85.5	49.0
mBERT	mBERT-rand-char	Hungarian	number[psor]_noun	last	69.0	47.0
mBERT	mBERT-rand-char	Hungarian	number_noun	last	72.5	54.50000000000001
mBERT	mBERT-rand-char	Hungarian	person[psor]_noun	last	67.0	70.5
mBERT	mBERT-rand-char	Italian	gender_adj	last	100.0	89.0
mBERT	mBERT-rand-char	Italian	gender_noun	last	84.5	40.5
mBERT	mBERT-rand-char	Italian	number_adj	last	88.0	80.5
mBERT	mBERT-rand-char	Italian	number_noun	last	88.0	85.0
mBERT	mBERT-rand-char	Italian	number_verb	last	66.0	81.5
mBERT	mBERT-rand-char	Italian	person_verb	last	69.0	61.0
mBERT	mBERT-rand-char	Italian	tense_verb	last	43.0	34.5
mBERT	mBERT-rand-char	Italian	verbform_verb	last	59.5	21.5
mBERT	mBERT-rand-char	Latin	aspect_verb	last	83.0	53.0
mBERT	mBERT-rand-char	Latin	case_verb	last	58.70646766169154	20.792079207920793
mBERT	mBERT-rand-char	Latin	gender_adj	last	49.75124378109453	33.83084577114428
mBERT	mBERT-rand-char	Latin	gender_noun	last	50.24875621890548	52.23880597014925
mBERT	mBERT-rand-char	Latin	gender_verb	last	51.741293532338304	26.368159203980102
mBERT	mBERT-rand-char	Latin	mood_verb	last	66.66666666666666	32.0
mBERT	mBERT-rand-char	Latin	number_adj	last	65.0	44.0
mBERT	mBERT-rand-char	Latin	number_noun	last	68.5	65.5
mBERT	mBERT-rand-char	Latin	number_verb	last	60.0	57.99999999999999
mBERT	mBERT-rand-char	Latin	person_verb	last	78.1094527363184	27.363184079601986
mBERT	mBERT-rand-char	Latin	tense_verb	last	41.089108910891085	36.318407960199
mBERT	mBERT-rand-char	Latin	verbform_verb	last	62.68656716417911	53.233830845771145
mBERT	mBERT-rand-char	Latin	voice_verb	last	84.0	78.0
mBERT	mBERT-rand-char	Latvian	case_adj	last	60.5	66.5
mBERT	mBERT-rand-char	Latvian	case_noun	last	55.00000000000001	62.5
mBERT	mBERT-rand-char	Latvian	case_propn	last	68.0	25.0
mBERT	mBERT-rand-char	Latvian	definite_adj	last	77.0	46.5
mBERT	mBERT-rand-char	Latvian	definite_verb	last	79.0	36.5
mBERT	mBERT-rand-char	Latvian	gender_adj	last	64.0	59.5
mBERT	mBERT-rand-char	Latvian	gender_noun	last	59.0	49.5
mBERT	mBERT-rand-char	Latvian	gender_propn	last	62.0	49.0
mBERT	mBERT-rand-char	Latvian	gender_verb	last	65.0	61.5
mBERT	mBERT-rand-char	Latvian	number_adj	last	76.5	72.0
mBERT	mBERT-rand-char	Latvian	number_verb	last	76.5	43.5
mBERT	mBERT-rand-char	Latvian	person_verb	last	83.5820895522388	74.12935323383084
mBERT	mBERT-rand-char	Latvian	polarity_verb	first	92.5	95.5
mBERT	mBERT-rand-char	Latvian	tense_verb	last	56.21890547263681	53.233830845771145
mBERT	mBERT-rand-char	Latvian	verbform_verb	last	60.0	27.500000000000004
mBERT	mBERT-rand-char	Latvian	voice_verb	last	63.5	50.5
mBERT	mBERT-rand-char	Lithuanian	case_noun	last	64.70588235294117	17.64705882352941
mBERT	mBERT-rand-char	Lithuanian	gender_noun	last	71.5	47.5
mBERT	mBERT-rand-char	Lithuanian	number_noun	last	78.0	76.0
mBERT	mBERT-rand-char	Lithuanian	number_verb	last	67.5	68.0
mBERT	mBERT-rand-char	Norwegian_Bokmal	definite_adj	last	95.5	68.5
mBERT	mBERT-rand-char	Norwegian_Bokmal	definite_noun	last	81.0	54.50000000000001
mBERT	mBERT-rand-char	Norwegian_Bokmal	gender_noun	last	59.20398009950249	61.19402985074627
mBERT	mBERT-rand-char	Norwegian_Bokmal	number_adj	last	86.0	84.5
mBERT	mBERT-rand-char	Norwegian_Bokmal	number_noun	last	88.0	51.0
mBERT	mBERT-rand-char	Norwegian_Bokmal	tense_verb	last	98.5	99.0
mBERT	mBERT-rand-char	Norwegian_Bokmal	verbform_verb	last	88.05970149253731	50.74626865671642
mBERT	mBERT-rand-char	Norwegian_Nynorsk	definite_adj	last	95.0	79.0
mBERT	mBERT-rand-char	Norwegian_Nynorsk	definite_noun	last	86.0	48.0
mBERT	mBERT-rand-char	Norwegian_Nynorsk	gender_noun	last	65.67164179104478	67.66169154228857
mBERT	mBERT-rand-char	Norwegian_Nynorsk	number_adj	last	93.0	83.5
mBERT	mBERT-rand-char	Norwegian_Nynorsk	number_noun	last	78.5	39.0
mBERT	mBERT-rand-char	Norwegian_Nynorsk	tense_verb	last	92.0	88.0
mBERT	mBERT-rand-char	Norwegian_Nynorsk	verbform_verb	last	76.5	48.25870646766169
mBERT	mBERT-rand-char	Persian	number_noun	last	71.5	69.0
mBERT	mBERT-rand-char	Polish	animacy_adj	last	61.0	69.5
mBERT	mBERT-rand-char	Polish	animacy_noun	last	47.0	29.850746268656707
mBERT	mBERT-rand-char	Polish	aspect_adj	first	67.5	44.5
mBERT	mBERT-rand-char	Polish	aspect_verb	last	58.5	48.5
mBERT	mBERT-rand-char	Polish	case_adj	last	66.5	64.5
mBERT	mBERT-rand-char	Polish	case_propn	last	65.34653465346535	64.5
mBERT	mBERT-rand-char	Polish	gender_adj	last	69.15422885572139	31.84079601990049
mBERT	mBERT-rand-char	Polish	gender_noun	last	66.66666666666666	33.33333333333333
mBERT	mBERT-rand-char	Polish	gender_propn	last	57.711442786069654	56.00000000000001
mBERT	mBERT-rand-char	Polish	gender_verb	last	95.02487562189054	95.02487562189056
mBERT	mBERT-rand-char	Polish	mood_verb	last	92.0	87.5
mBERT	mBERT-rand-char	Polish	number_adj	last	92.0	47.0
mBERT	mBERT-rand-char	Polish	number_noun	last	79.5	80.5
mBERT	mBERT-rand-char	Polish	number_verb	last	94.0	50.0
mBERT	mBERT-rand-char	Polish	person_verb	last	95.52238805970148	24.5
mBERT	mBERT-rand-char	Polish	subgender_adj	last	68.5	47.0
mBERT	mBERT-rand-char	Polish	tense_verb	last	61.69154228855721	28.000000000000004
mBERT	mBERT-rand-char	Polish	verbform_verb	last	79.5	74.75247524752476
mBERT	mBERT-rand-char	Polish	voice_adj	last	66.5	52.0
mBERT	mBERT-rand-char	Portuguese	gender_noun	last	74.5	47.5
mBERT	mBERT-rand-char	Portuguese	gender_propn	first	62.5	52.5
mBERT	mBERT-rand-char	Portuguese	number_noun	last	99.5	98.0
mBERT	mBERT-rand-char	Portuguese	number_verb	last	98.5	98.5
mBERT	mBERT-rand-char	Romanian	definite_noun	last	75.5	76.0
mBERT	mBERT-rand-char	Romanian	gender_adj	last	98.0	96.5
mBERT	mBERT-rand-char	Romanian	gender_noun	last	86.0	51.5
mBERT	mBERT-rand-char	Romanian	mood_verb	last	60.19900497512438	64.17910447761194
mBERT	mBERT-rand-char	Romanian	number_adj	last	94.5	62.0
mBERT	mBERT-rand-char	Romanian	number_noun	last	78.0	51.5
mBERT	mBERT-rand-char	Romanian	number_verb	last	70.0	49.0
mBERT	mBERT-rand-char	Romanian	person_verb	last	81.5	27.86069651741293
mBERT	mBERT-rand-char	Romanian	tense_verb	last	70.29702970297029	17.5
mBERT	mBERT-rand-char	Romanian	verbform_verb	last	72.5	71.5
mBERT	mBERT-rand-char	Russian	animacy_adj	last	73.0	64.5
mBERT	mBERT-rand-char	Russian	animacy_noun	last	60.0	60.0
mBERT	mBERT-rand-char	Russian	animacy_propn	last	70.5	46.5
mBERT	mBERT-rand-char	Russian	aspect_verb	last	64.0	50.0
mBERT	mBERT-rand-char	Russian	case_adj	last	63.725490196078425	52.94117647058824
mBERT	mBERT-rand-char	Russian	case_noun	last	55.392156862745104	17.64705882352941
mBERT	mBERT-rand-char	Russian	case_propn	last	53.431372549019606	59.80392156862745
mBERT	mBERT-rand-char	Russian	case_verb	last	51.9607843137255	50.98039215686274
mBERT	mBERT-rand-char	Russian	gender_adj	last	72.13930348258707	29.850746268656707
mBERT	mBERT-rand-char	Russian	gender_noun	last	64.6766169154229	52.736318407960205
mBERT	mBERT-rand-char	Russian	gender_propn	last	59.70149253731343	50.74626865671642
mBERT	mBERT-rand-char	Russian	gender_verb	last	75.62189054726367	70.64676616915423
mBERT	mBERT-rand-char	Russian	mood_verb	last	84.0	48.5
mBERT	mBERT-rand-char	Russian	number_adj	last	92.5	37.5
mBERT	mBERT-rand-char	Russian	number_noun	last	81.5	53.5
mBERT	mBERT-rand-char	Russian	number_verb	last	81.0	50.5
mBERT	mBERT-rand-char	Russian	person_verb	last	86.06965174129353	22.38805970149253
mBERT	mBERT-rand-char	Russian	tense_verb	last	60.19900497512438	30.34825870646766
mBERT	mBERT-rand-char	Russian	verbform_verb	last	68.5	24.0
mBERT	mBERT-rand-char	Russian	voice_verb	last	70.64676616915423	77.61194029850746
mBERT	mBERT-rand-char	Serbian	case_noun	last	54.187192118226605	54.22885572139303
mBERT	mBERT-rand-char	Serbian	gender_adj	last	69.15422885572139	70.1492537313433
mBERT	mBERT-rand-char	Serbian	gender_noun	last	51.243781094527364	44.27860696517413
mBERT	mBERT-rand-char	Serbian	number_adj	last	79.0	58.5
mBERT	mBERT-rand-char	Serbian	number_noun	last	73.0	54.0
mBERT	mBERT-rand-char	Serbian	number_verb	last	77.5	73.0
mBERT	mBERT-rand-char	Slovak	animacy_adj	last	60.5	60.0
mBERT	mBERT-rand-char	Slovak	animacy_noun	last	74.5	54.50000000000001
mBERT	mBERT-rand-char	Slovak	aspect_verb	last	59.0	51.5
mBERT	mBERT-rand-char	Slovak	case_noun	last	49.01960784313725	50.49019607843137
mBERT	mBERT-rand-char	Slovak	gender_adj	last	72.13930348258707	28.35820895522388
mBERT	mBERT-rand-char	Slovak	gender_noun	last	64.6766169154229	32.83582089552239
mBERT	mBERT-rand-char	Slovak	gender_verb	last	86.06965174129353	19.0
mBERT	mBERT-rand-char	Slovak	number_adj	last	90.5	57.99999999999999
mBERT	mBERT-rand-char	Slovak	number_noun	last	75.5	77.5
mBERT	mBERT-rand-char	Slovak	number_verb	last	92.5	41.0
mBERT	mBERT-rand-char	Slovak	tense_verb	last	88.0	54.50000000000001
mBERT	mBERT-rand-char	Slovak	verbform_verb	last	90.04975124378109	89.0
mBERT	mBERT-rand-char	Slovenian	aspect_verb	last	55.50000000000001	52.0
mBERT	mBERT-rand-char	Slovenian	case_adj	last	51.243781094527364	53.233830845771145
mBERT	mBERT-rand-char	Slovenian	case_noun	last	48.03921568627451	13.23529411764706
mBERT	mBERT-rand-char	Slovenian	gender_adj	last	55.72139303482587	39.80099502487562
mBERT	mBERT-rand-char	Slovenian	gender_noun	last	56.71641791044776	47.2636815920398
mBERT	mBERT-rand-char	Slovenian	number_adj	last	85.5	81.5
mBERT	mBERT-rand-char	Slovenian	person_verb	last	69.5	74.6268656716418
mBERT	mBERT-rand-char	Slovenian	verbform_verb	last	75.62189054726367	33.33333333333333
mBERT	mBERT-rand-char	Spanish	gender_adj	last	85.5	75.5
mBERT	mBERT-rand-char	Spanish	gender_noun	last	77.5	42.5
mBERT	mBERT-rand-char	Spanish	number_adj	last	100.0	52.5
mBERT	mBERT-rand-char	Spanish	number_noun	last	98.5	48.5
mBERT	mBERT-rand-char	Spanish	number_verb	last	99.5	28.999999999999996
mBERT	mBERT-rand-char	Spanish	tense_verb	last	64.0	31.0
mBERT	mBERT-rand-char	Spanish	verbform_verb	last	78.5	70.5
mBERT	mBERT-rand-char	Swedish	case_noun	last	99.0	99.5
mBERT	mBERT-rand-char	Swedish	definite_adj	last	90.0	53.0
mBERT	mBERT-rand-char	Swedish	definite_noun	last	86.5	50.5
mBERT	mBERT-rand-char	Swedish	gender_noun	last	76.0	67.5
mBERT	mBERT-rand-char	Swedish	number_adj	last	83.5	82.0
mBERT	mBERT-rand-char	Swedish	number_noun	last	81.5	82.0
mBERT	mBERT-rand-char	Swedish	tense_verb	last	90.5	54.0
mBERT	mBERT-rand-char	Swedish	voice_verb	last	90.0	98.5
mBERT	mBERT-rand-char	Turkish	aspect_verb	last	66.66666666666666	51.741293532338304
mBERT	mBERT-rand-char	Turkish	case_noun	last	48.275862068965516	22.16748768472906
mBERT	mBERT-rand-char	Turkish	number_noun	last	69.0	49.0
mBERT	mBERT-rand-char	Turkish	number_verb	last	77.0	49.0
mBERT	mBERT-rand-char	Turkish	person_verb	last	82.58706467661692	82.5
mBERT	mBERT-rand-char	Turkish	polarity_verb	last	60.5	52.5
mBERT	mBERT-rand-char	Turkish	verbform_verb	last	61.19402985074627	32.33830845771144
mBERT	mBERT-rand-char	Ukrainian	animacy_noun	last	67.5	52.5
mBERT	mBERT-rand-char	Ukrainian	aspect_verb	last	65.0	45.5
mBERT	mBERT-rand-char	Ukrainian	case_adj	last	72.5	11.0
mBERT	mBERT-rand-char	Ukrainian	case_noun	last	56.15763546798029	53.92156862745098
mBERT	mBERT-rand-char	Ukrainian	gender_adj	last	80.09950248756219	40.29850746268656
mBERT	mBERT-rand-char	Ukrainian	gender_noun	last	61.19402985074627	53.73134328358209
mBERT	mBERT-rand-char	Ukrainian	number_adj	last	99.0	99.5
mBERT	mBERT-rand-char	Ukrainian	number_verb	last	82.5	73.0
mBERT	mBERT-rand-char	Ukrainian	tense_verb	last	70.64676616915423	43.78109452736318
mBERT	mBERT-rand-char	Urdu	case_noun	last	54.50000000000001	56.49999999999999
mBERT	mBERT-rand-char	Urdu	case_propn	last	54.50000000000001	49.5
mBERT	mBERT-rand-char	Urdu	gender_noun	last	79.5	29.5
mBERT	mBERT-rand-char	Urdu	number_noun	last	89.5	79.5
mBERT	mBERT-rand-subw	Afrikaans	number_noun	last	82.0	51.0
mBERT	mBERT-rand-subw	Albanian	case_noun	last	56.49999999999999	23.0
mBERT	mBERT-rand-subw	Albanian	case_propn	last	72.636815920398	33.0
mBERT	mBERT-rand-subw	Albanian	definite_noun	last	77.0	80.0
mBERT	mBERT-rand-subw	Albanian	gender_noun	last	73.0	48.5
mBERT	mBERT-rand-subw	Albanian	gender_propn	last	77.0	45.5
mBERT	mBERT-rand-subw	Albanian	number_noun	last	83.0	79.0
mBERT	mBERT-rand-subw	Albanian	number_verb	last	83.5	80.5
mBERT	mBERT-rand-subw	Arabic	aspect_verb	first	90.5	50.5
mBERT	mBERT-rand-subw	Arabic	case_adj	first	52.736318407960205	43.28358208955223
mBERT	mBERT-rand-subw	Arabic	case_noun	first	54.22885572139303	35.82089552238806
mBERT	mBERT-rand-subw	Arabic	definite_noun	first	71.14427860696517	53.73134328358209
mBERT	mBERT-rand-subw	Arabic	gender_adj	last	93.0	53.0
mBERT	mBERT-rand-subw	Arabic	gender_verb	last	68.0	52.0
mBERT	mBERT-rand-subw	Armenian	animacy_noun	last	69.5	71.0
mBERT	mBERT-rand-subw	Armenian	definite_noun	last	97.0	47.0
mBERT	mBERT-rand-subw	Armenian	subcat_verb	last	76.5	66.5
mBERT	mBERT-rand-subw	Basque	case_noun	last	81.81818181818183	6.69856459330143
mBERT	mBERT-rand-subw	Basque	definite_noun	last	75.5	68.0
mBERT	mBERT-rand-subw	Basque	number_noun	last	84.0	53.5
mBERT	mBERT-rand-subw	Bulgarian	aspect_verb	last	69.5	69.0
mBERT	mBERT-rand-subw	Bulgarian	definite_adj	last	98.0	96.0
mBERT	mBERT-rand-subw	Bulgarian	definite_noun	last	90.0	88.0
mBERT	mBERT-rand-subw	Bulgarian	gender_adj	last	91.54228855721394	33.33333333333333
mBERT	mBERT-rand-subw	Bulgarian	gender_noun	last	70.1492537313433	28.855721393034827
mBERT	mBERT-rand-subw	Bulgarian	number_adj	last	95.0	53.5
mBERT	mBERT-rand-subw	Bulgarian	number_verb	last	90.5	83.0
mBERT	mBERT-rand-subw	Bulgarian	person_verb	last	88.0	84.07960199004975
mBERT	mBERT-rand-subw	Bulgarian	tense_verb	last	74.0	27.363184079601986
mBERT	mBERT-rand-subw	Bulgarian	verbform_verb	last	87.0	51.5
mBERT	mBERT-rand-subw	Bulgarian	voice_verb	last	87.5	47.5
mBERT	mBERT-rand-subw	Catalan	gender_adj	last	85.5	51.0
mBERT	mBERT-rand-subw	Catalan	gender_noun	last	75.0	50.5
mBERT	mBERT-rand-subw	Catalan	mood_verb	last	94.0	94.0
mBERT	mBERT-rand-subw	Catalan	number_adj	last	91.5	92.5
mBERT	mBERT-rand-subw	Catalan	number_noun	last	82.0	87.5
mBERT	mBERT-rand-subw	Catalan	number_verb	last	95.0	88.0
mBERT	mBERT-rand-subw	Catalan	tense_verb	last	85.0	81.0
mBERT	mBERT-rand-subw	Catalan	verbform_verb	last	89.10891089108911	87.62376237623762
